.,English
EventTravelEventPlains30TctR.text,<b>Plains - Silent Vultures:</b>\n\n<i>Silent vultures congregate in the sky above you, their number ever growing.</i>\n\nEach hero tests {will}. Each hero who fails is Terrified. Each hero who passes chooses one monster on the map after setup to be Terrified.
EventTravelEventPlains30TctR.button1,{qst:ContinueButton}
EventTravelEventForest1.text,<b>Forest - Dense Thicket:</b>\n\n<i>You hear weeping at the center of a dense thicket.</i>\n\nDo you want to investigate it?
EventTravelEventForest1.button1,No
EventTravelEventForest1.button2,Yes
EventTravelEventForest1A.text,<b>Forest - Dense Thicket:</b>\n\n<i>You do not waste any time investigating the forest.</i>\n\nNo Effect.
EventTravelEventForest1A.button1,{qst:ContinueButton}
EventTravelEventForest1B.text,<b>Forest - Dense Thicket:</b>\n\n<i>You hack through the thicket, getting a few scars on the way. You find nothing particularly interesting, but you are sure that you did the right thing.</i>\n\nEach hero suffers {var:EventTravelEventForest1BHeart} {heart} but your morale increases by {var:EventTravelEventForest1BMorale}.
EventTravelEventForest1B.button1,{qst:ContinueButton}
EventTravelEventForest2.text,<b>Forest - Lost:</b>\n\n<i>You become lost.</i>\n\nHero players choose one hero to test {awareness}. If he fails, each hero suffers {var:EventTravelEventForest2Fatigue} {fatigue}.
EventTravelEventForest2.button1,{qst:ContinueButton}
EventTravelEventForest3.text,<b>Forest - Peaceful Glade:</b>\n\n<i>Unexpectedly, you find a beautiful and peaceful glade in the woods.</i>\n\nEach hero recovers all {heart} and {fatigue}.
EventTravelEventForest3.button1,{qst:ContinueButton}
EventTravelEventForest4.text,<b>Forest - Webs Hang Everywhere!:</b>\n\n<i>Webs hang everywhere!</i>\n\nEach hero tests {awareness}. Each hero who fails is ambushed by a spider and is Poisoned. If all heroes fail, each hero suffers {var:EventTravelEventForest4Heart} {heart}.
EventTravelEventForest4.button1,{qst:ContinueButton}
EventTravelEventForest5.text,<b>Forest - Latari Elves:</b>\n\n<i>A band of Latari Elves is beset by minions of the overlord.</i>\n\nYou could aid the elves, but you might get wounded in the process. Do you want to help them?
EventTravelEventForest5.button1,No
EventTravelEventForest5.button2,Yes
EventTravelEventForest5A.text,<b>Forest - Latari Elves:</b>\n\n<i>While you continue your journey the elves' dying screams echo in the woods.</i>\n\nYour morale decreases by {var:EventTravelEventForest5AMorale}.
EventTravelEventForest5A.button1,{qst:ContinueButton}
EventTravelEventForest5B.text,<b>Forest - Latari Elves:</b>\n\n<i>You leap to their defense.</i>\n\nEach hero suffers {var:EventTravelEventForest5BHeart} {heart}.
EventTravelEventForest5B.button1,{qst:ContinueButton}
EventTravelEventForest6.text,<b>Forest - Minions Emerge!:</b>\n\n<i>The overlord's minions emerge!</i>\n\nThe heroes chooses one attribute. Each hero must test the chose attribute. Each hero that fails suffers {var:EventTravelEventForest6Heart} {heart} and {var:EventTravelEventForest6Fatigue} {fatigue}.
EventTravelEventForest6.button1,{qst:ContinueButton}
EventTravelEventForest7.text,<b>Forest - Spiders!:</b>\n\n<i>Spiders! Gods be good, spiders!</i>\n\nThe hero with the lowest {awareness} is Poisoned.
EventTravelEventForest7.button1,{qst:ContinueButton}
EventTravelEventForest12.text,"<b>Forest - Mysterious Herald:</b>\n\n<i>As you make your way towards your destination, you are approached by a mysterious herald. ""Tread carefully, heroes,"" the cloaked strangers says. ""There are minions of evil everywhere! A terrible plot is afoot, just nearby, and it must be stopped! Come!""</i>\n\nYour morale increases by {var:EventTravelEventForest12Morale}."
EventTravelEventForest12.button1,{qst:ContinueButton}
EventTravelEventForest13LotW.text,<b>Forest - An Old Crone:</b>\n\n<i>You encounter an old crone who whispers a curse before disappearing back into the mists.</i>\n\nEach hero must test {will}. Each hero who fails succumbs to her spell and is Burning.
EventTravelEventForest13LotW.button1,{qst:ContinueButton}
EventTravelEventForest14.text,<b>Forest - Heavy Fog:</b>\n\n<i>You feel a heavy fog surround you. Suddenly you feel strangely tired.</i>\n\nEach hero tests {knowledge}. Each hero who fails must place a hero token on his Hero sheet. That hero's Speed is increas by {var:EventTravelEventForest14Speed} during his first turn.
EventTravelEventForest14.button1,{qst:ContinueButton}
EventTravelEventForest15.text,<b>Forest - Bandits Occupy This Forest:</b>\n\n<i>Bandits occupy this dark forest.</i>\n\nEach hero tests either {will} or {knowledge}. Did all heroes pass their test?
EventTravelEventForest15.button1,No
EventTravelEventForest15.button2,Yes
EventTravelEventForest15A.text,<b>Forest - Bandits Occupy This Forest:</b>\n\n<i>You are ambushed by the bandits but manage to scare them of. Some of you have been wounded in the fight.</i>\n\nEach hero who failed his test suffers {var:EventTravelEventForest15AHeart} {heart} and {var:EventTravelEventForest15AFatigue} {fatigue}.
EventTravelEventForest15A.button1,{qst:ContinueButton}
EventTravelEventForest15B.text,<b>Forest - Bandits Occupy This Forest:</b>\n\n<i>The bandits try to ambush you, but you lure them into a trap instead. While looting their remains you find the item {c:QItemTravelRewardF15}.</i>\n\nThe heroes receive the item {c:QItemTravelRewardF15}.
EventTravelEventForest15B.button1,{qst:ContinueButton}
EventTravelEventForest16.text,<b>Forest - Lost Merchant:</b>\n\n<i>A lost merchant asks for directions.</i>
EventTravelEventForest16.button1,{qst:ContinueButton}
EventTravelEventForest16H2.text,<b>Forest - Lost Merchant:</b>\n\nEach hero tests {knowledge}.\n\nHow many heroes passed the test?
EventTravelEventForest16H2.button1,None
EventTravelEventForest16H2.button2,One
EventTravelEventForest16H2.button3,Two
EventTravelEventForest16H3.text,<b>Forest - Lost Merchant:</b>\n\nEach hero tests {knowledge}.\n\nHow many heroes passed the test?
EventTravelEventForest16H3.button1,None
EventTravelEventForest16H3.button2,One
EventTravelEventForest16H3.button3,Two
EventTravelEventForest16H3.button4,Three
EventTravelEventForest16H4.text,<b>Forest - Lost Merchant:</b>\n\nEach hero tests {knowledge}.\n\nHow many heroes passed the test?
EventTravelEventForest16H4.button1,None
EventTravelEventForest16H4.button2,One
EventTravelEventForest16H4.button3,Two
EventTravelEventForest16H4.button4,Three
EventTravelEventForest16H4.button5,Four
EventTravelEventForest16A.text,<b>Forest - Lost Merchant:</b>\n\n<i>Unfortunately you cannot help the merchant.</i>\n\nYou continue your journey.
EventTravelEventForest16A.button1,{qst:ContinueButton}
EventTravelEventForest16B.text,<b>Forest - Lost Merchant:</b>\n\n<i>You can give the merchant an inconsistent description.</i>\n\nThe heroes are rewarded with {var:EventTravelEventForest16BGold} Gold.
EventTravelEventForest16B.button1,{qst:ContinueButton}
EventTravelEventForest16C.text,<b>Forest - Lost Merchant:</b>\n\n<i>You can give the merchant a rough description.</i>\n\nThe heroes are rewarded with {var:EventTravelEventForest16CGold} Gold.
EventTravelEventForest16C.button1,{qst:ContinueButton}
EventTravelEventForest16D.text,<b>Forest - Lost Merchant:</b>\n\n<i>You can give the merchant a pretty accurate description.</i>\n\nThe heroes are rewarded with {var:EventTravelEventForest16DGold} Gold.
EventTravelEventForest16D.button1,{qst:ContinueButton}
EventTravelEventForest16E.text,<b>Forest - Lost Merchant:</b>\n\n<i>You can give the merchant an accurate description.</i>\n\nThe heroes receive the item {c:QItemTravelRewardF16}.
EventTravelEventForest16E.button1,{qst:ContinueButton}
EventTravelEventForest17.text,<b>Forest - Gold Key:</b>\n\n<i>A strange man offers you a gold key.</i>\n\nIs there a scout in the hero party?
EventTravelEventForest17.button1,No
EventTravelEventForest17.button2,Yes
EventTravelEventForest17A.text,<b>Forest - Gold Key:</b>\n\n<i>The strange man revokes his offer.</i>\n\nNo effect.
EventTravelEventForest17A.button1,{qst:ContinueButton}
EventTravelEventForest17B.text,<b>Forest - Gold Key:</b>\n\n<i>The Scout identifies it as a value item which he can trade to access more wares.</i>\n\nThe next time you visit a city the heroes will find 3 additional items on the market.
EventTravelEventForest17B.button1,{qst:ContinueButton}
EventTravelEventForest18.text,<b>Forest - Wild Beast:</b>\n\n<i>A wild beast ambushes your party and you drop your weapons. You must resort to your bare hands.</i>\n\n{rnd:hero} tests {might}. If the test fails, suffer {heart} equal to your {might}.
EventTravelEventForest18.button1,{qst:ContinueButton}
EventTravelEventForest22.text,<b>Forest - Goblin Scout:</b>\n\n<i>A goblin scout is running to warn his comrades!</i>\n\nOne hero with a Ranged weapon rolls that weapon's dice. If the total range rolled is less than {var:EventTravelEventForest22DiceResult}, each hero suffers {var:EventTravelEventForest22Heart} {heart}.
EventTravelEventForest22.button1,{qst:ContinueButton}
EventTravelEventForest23.text,<b>Forest - Goblin Scout:</b>\n\n<i>A goblin scout is running to warn his comrades!</i>\n\nOne hero with a Ranged weapon rolls that weapon's dice. If the total range rolled is less than {var:EventTravelEventForest23DiceResult}, each hero suffers {var:EventTravelEventForest23Heart} {heart}.
EventTravelEventForest23.button1,{qst:ContinueButton}
EventTravelEventForest23TT.text,<b>Forest - Hideous Plague Worm:</b>\n\n<i>A hideous plague worm attacks!</i>\n\n{rnd:hero} suffers {var:EventTravelEventForest23TTHeart} {heart} and is Weakened.
EventTravelEventForest23TT.button1,{qst:ContinueButton}
EventTravelEventForest24.text,<b>Forest - Lone Knight:</b>\n\n<i>A lone knight in shining silver armor blocks your path, bellowing a challenge to your strongest warrior.</i>\n\nDo you accept the challenge?
EventTravelEventForest24.button1,No
EventTravelEventForest24.button2,Yes
EventTravelEventForest24A.text,<b>Forest - Lone Knight:</b>\n\n<i>The knight seems disappointed but lets you pass unharmed.</i>\n\nNo effect.
EventTravelEventForest24A.button1,{qst:ContinueButton}
EventTravelEventForest24B.text,<b>Forest - Lone Knight:</b>\n\n<i>The knight seems pleased and prepares for the duel.</i>\n\nThe knight wields the weapon {c:QItemTravelReward24ActI}. One hero performs an attack with a Melee weapon against a gray defense die. This hero is also targeted by an attack from the weapon {c:QItemTravelReward24ActI}, using his normal defense pool. Did the hero deal more {heart} than the knight?
EventTravelEventForest24B.button1,No
EventTravelEventForest24B.button2,Yes
EventTravelEventForest24C.text,<b>Forest - Lone Knight:</b>\n\n<i>The knight seems pleased and prepares for the duel.</i>\n\nThe knight wields the weapon {c:QItemTravelReward24ActII}. One hero performs an attack with a Melee weapon against a gray defense die. This hero is also targeted by an attack from the weapon {c:QItemTravelReward24ActII}, using his normal defense pool. Did the hero deal more {heart} than the knight?
EventTravelEventForest24C.button1,No
EventTravelEventForest24C.button2,Yes
EventTravelEventForest24D.text,<b>Forest - Lone Knight:</b>\n\n<i>After a short fight you surrender to the knight.</i>\n\nThe hero who fought against the knight suffers the {heart} dealt by the attack.
EventTravelEventForest24D.button1,{qst:ContinueButton}
EventTravelEventForest24E.text,<b>Forest - Lone Knight:</b>\n\n<i>After a short fight you surrender to the knight.</i>\n\nThe hero who fought against the knight suffers the {heart} dealt by the attack.
EventTravelEventForest24E.button1,{qst:ContinueButton}
EventTravelEventForest24F.text,<b>Forest - Lone Knight:</b>\n\n<i>You fight for several minutes, until the knight surrenders. He admires your strength and offers you his weapon as a token of his respect.</i>\n\nThe hero who fought against the knight suffers the {heart} dealt by the attack. You receive the knight's weapon.
EventTravelEventForest24F.button1,{qst:ContinueButton}
EventTravelEventForest25.text,<b>Forest - Goblin Scout:</b>\n\n<i>A goblin scout is running to warn his comrades!</i>\n\nOne hero with a Ranged weapon rolls that weapon's dice. If the total range rolled is less than {var:EventTravelEventForest25DiceResult}, each hero suffers {var:EventTravelEventForest25DiceHeart} {heart}.
EventTravelEventForest25.button1,{qst:ContinueButton}
EventTravelEventForest25MoB.text,<b>Forest - A Strange Locket:</b>\n\n<i>A strange locket glints in the dirt.</i>\n\nThe heroes choose one hero to test {knowledge}. Did he pass?
EventTravelEventForest25MoB.button1,No
EventTravelEventForest25MoB.button2,Yes
EventTravelEventForest25MoBA.text,<b>Forest - A Strange Locket:</b>\n\n<i>You do not manage to open the locket.</i>\n\nEach hero suffers {fatigue} equal to the {shield} rolled in excess of that hero's {knowledge}.
EventTravelEventForest25MoBA.button1,{qst:ContinueButton}
EventTravelEventForest25MoBB.text,<b>Forest - A Strange Locket:</b>\n\n<i>You manage to open the locket.</i>\n\nInside you find {var:EventTravelEventForest25MoBBGold} gold.
EventTravelEventForest25MoBB.button1,{qst:ContinueButton}
EventTravelEventForest26.text,<b>Forest - A Recent Rain:</b>\n\n<i>A recent rain has left the forest a boggy mess.</i>\n\nEach hero tests {might}. Each hero who fails reduces his Speed to {var:EventTravelEventForest26Speed} during his first turn.
EventTravelEventForest26.button1,{qst:ContinueButton}
EventTravelEventForest27.text,<b>Forest - Goblin Scout:</b>\n\n<i>A goblin scout is running to warn his comrades!</i>\n\nOne hero with a Ranged weapon rolls that weapon's dice. If the total range rolled is less than {var:EventTravelEventForest27DiceResult}, each hero suffers {var:EventTravelEventForest27DiceHeart} {heart}.
EventTravelEventForest27.button1,{qst:ContinueButton}
EventTravelEventForest28MoB.text,<b>Forest - Ancient Graveyard:</b>\n\n<i>You stumble across an ancient graveyard. The statue of a hooded figure towers over the crumbling tombstones. In the statue's hands, a black crystal emanates a foreboding glow.</i>\n\nDo the heroes want to harvest the power of the crystal?
EventTravelEventForest28MoB.button1,No
EventTravelEventForest28MoB.button2,Yes
EventTravelEventForest28MoBA.text,<b>Forest - Ancient Graveyard:</b>\n\n<i>You do not risk to touch the dark crystal.</i>\n\nNo effect.
EventTravelEventForest28MoBA.button1,{qst:ContinueButton}
EventTravelEventForest28MoBB.text,<b>Forest - Ancient Graveyard:</b>\n\n<i>You touch the dark crystal...</i>\n\nEach hero tests {knowledge}. Each hero who fails is Terrified or Diseased. If all heroes pass, place a hero token from the hero with the highest {knowledge} besides the map. During his turn, that hero may discard this token. If he does, each hero may discard one condition.
EventTravelEventForest28MoBB.button1,{qst:ContinueButton}
EventTravelEventForest29MoB.text,"<b>Forest - The Remains of a Wagon:</b>\n\n<i>You find the remains of a wagon. A chest with a bizarre lock sits unopened among the wreckage. A voice whispers in your mind, ""By ogre and wraith, unleash that which waits.""</i>\n\nDo the heroes want to open the chest?"
EventTravelEventForest29MoB.button1,No
EventTravelEventForest29MoB.button2,Yes
EventTravelEventForest29MoBA.text,<b>Forest - The Remains of a Wagon:</b>\n\n<i>You leave the chest unopened.</i>\n\nNo effect.
EventTravelEventForest29MoBA.button1,{qst:ContinueButton}
EventTravelEventForest29MoBB.text,<b>Forest - The Remains of a Wagon:</b>\n\n<i>You try to open the chest.</i>\n\nThe heroes choose {var:EventTravelEventForest29MoBBHeroes} heroes to test both {might} and {will} to open the chest. Did both heroes pass both tests?
EventTravelEventForest29MoBB.button1,No
EventTravelEventForest29MoBB.button2,Yes
EventTravelEventForest29MoBC.text,<b>Forest - The Remains of a Wagon:</b>\n\n<i>You fail to open the chest, but something has been set free...</i>\n\nEach hero who fails his {might} test is Stunned. Each hero who fails his {will} test is Terrified.
EventTravelEventForest29MoBC.button1,{qst:ContinueButton}
EventTravelEventForest29MoBD.text,<b>Forest - The Remains of a Wagon:</b>\n\n<i>You manage to open the chest find an item.</i>\n\nYou found the item {c:QItemTravelReward29}.
EventTravelEventForest29MoBD.button1,{qst:ContinueButton}
EventTravelEventForest30.text,<b>Forest - A Young Couple:</b>\n\n<i>A young couple sifts through the charred remains of their cabin.</i>\n\nDo the heroes want to spend {var:EventTravelEventForest30Gold} Gold (if available), to support them?
EventTravelEventForest30.button1,No
EventTravelEventForest30.button2,Yes
EventTravelEventForest30A.text,<b>Forest - A Young Couple:</b>\n\n<i>You have no time to aid the locals.</i>\n\nNo effect.
EventTravelEventForest30A.button1,{qst:ContinueButton}
EventTravelEventForest30B.text,<b>Forest - A Young Couple:</b>\n\n<i>You help the couple, and they promise to tell others about your heroic endeavor.</i>\n\nYour morale increases by {var:EventTravelEventForest30Morale}.
EventTravelEventForest30B.button1,{qst:ContinueButton}
EventTravelEventForest30C.text,<b>Forest - A Young Couple:</b>\n\n<i>You do not have the required gold.</i>\n\nNo effect.
EventTravelEventForest30C.button1,{qst:ContinueButton}
EventTravelEventWater4.text,<b>Water - Something Glimmers:</b>\n\n<i>Something glimmers at the bottom of the pool!</i>\n\nHero players choose one hero to test {awareness} to dive in after it. If he passes, draw one Search card.
EventTravelEventWater4.button1,{qst:ContinueButton}
EventTravelEventWater5.text,<b>Water - Fat Bloated Corpses:</b>\n\n<i>Fat, bloated corpses float in the water. As you approach, they moan and rise!</i>\n\nEach hero tests {will}. Each hero who fails is overcome by zombies and is Diseased.
EventTravelEventWater5.button1,{qst:ContinueButton}
EventTravelEventWater7.text,<b>Water - Pestilential Miasma:</b>\n\n<i>A pestilential miasma seems to rise from the water.</i>\n\nThe hero with the lowest {might} is Diseased.
EventTravelEventWater7.button1,{qst:ContinueButton}
EventTravelEventWater8.text,<b>Water - Mysterious Robed Figure:</b>\n\n<i>A mysterious robed figure offers you a ride on his boat.</i>\n\nYou don't know if the stranger is trustworthy, but you would surely regain your stamina. Do you accept?
EventTravelEventWater8.button1,No
EventTravelEventWater8.button2,Yes
EventTravelEventWater8A.text,<b>Water - Mysterious Robed Figure:</b>\n\n<i>You don't want to risk anything.</i>\n\nNo effect.
EventTravelEventWater8A.button1,{qst:ContinueButton}
EventTravelEventWater8B.text,<b>Water - Mysterious Robed Figure:</b>\n\n<i>The stranger doesn't speak much, but he observantly listens in on your conversations...</i>\n\nEach hero recovers all {fatigue}, but the Overlord's reinforcements will arrive sooner.
EventTravelEventWater8B.button1,{qst:ContinueButton}
EventTravelEventWater9.text,<b>Water - Last Night's Rain:</b>\n\n<i>After last night's rain, the rivers are running high and fast.</i>\n\nEach hero tests {knowledge}. Each hero that fails suffers {var:EventTravelEventWater9Fatigue} {fatigue}.
EventTravelEventWater9.button1,{qst:ContinueButton}
EventTravelEventWater10.text,<b>Water - Tentacles:</b>\n\n<i>Tentacles burst from the water and attempt to pull the heroes in!</i>\n\nEach hero tests {might} and suffers {var:EventTravelEventWater10Fatigue} {fatigue} if he fails. If all heroes fail, each hero suffers {var:EventTravelEventWater10Heart} {heart}.
EventTravelEventWater10.button1,{qst:ContinueButton}
EventTravelEventWater11.text,<b>Water - Ferryman:</b>\n\n<i>You begin to tire after the long journey. A ferryman sympathizes and offers you a ride.</i>\n\nYou could either spend {var:EventTravelEventWater11Gold} gold (if available) or continue the exhausting march by foot.
EventTravelEventWater11.button1,Suffer fatigue
EventTravelEventWater11.button2,Spend gold
EventTravelEventWater11A.text,<b>Water - Ferryman:</b>\n\n<i>You continue your travel by foot, which proves to be quite exhausting.</i>\n\nEach hero suffers {var:EventTravelEventWater11AFatigue} {fatigue}.
EventTravelEventWater11A.button1,{qst:ContinueButton}
EventTravelEventWater11B.text,<b>Water - Ferryman:</b>\n\n<i>Traveling this way is costly but faster.</i>\n\nYou pay the ferryman his {var:EventTravelEventWater11Gold} gold.
EventTravelEventWater11B.button1,{qst:ContinueButton}
EventTravelEventWater11C.text,<b>Water - Ferryman:</b>\n\n<i>Since you do not have the required gold, you have to continue your travel by foot, which proves to be quite exhausting.</i>\n\nEach hero suffers {var:EventTravelEventWater11CFatigue} {fatigue}.
EventTravelEventWater11C.button1,{qst:ContinueButton}
EventTravelEventWater12.text,"<b>Water - Mysterious Herald:</b>\n\n<i>As you make your way towards your destination, you are approached by a mysterious herald. ""Tread carefully, heroes,"" the cloaked strangers says. ""There are minions of evil everywhere! A terrible plot is afoot, just nearby, and it must be stopped! Come!""</i>\n\nYour morale increases by {var:EventTravelEventWater12Morale}."
EventTravelEventWater12.button1,{qst:ContinueButton}
EventTravelEventWater14.text,<b>Water - Invigorated:</b>\n\n<i>You feel invigorated.</i>\n\nThe heroes choose a warrior. He places one of his hero tokens besides the map. He may discard this token at the start of his turn. He does not suffer {fatigue} to use skills this turn.
EventTravelEventWater14.button1,{qst:ContinueButton}
EventTravelEventWater18LoR.text,<b>Water - Woman by the Edge:</b>\n\n<i>A woman is sitting by the edge of the water whispering incoherently. As you get closer, her words begin to fill you with dread.</i>\n\nEach hero tests {knowledge}. Each hero who fails is Cursed.
EventTravelEventWater18LoR.button1,{qst:ContinueButton}
EventTravelEventWater19.text,<b>Water - Dark Fog:</b>\n\n<i>A dark fog has settled over the water.</i>\n\nYour morale decreases by {var:EventTravelEventWater19Morale}.
EventTravelEventWater19.button1,{qst:ContinueButton}
EventTravelEventWater20LoR.text,<b>Water - The Water Appears Dark:</b>\n\n<i>The water appears dark and smells rather foul.</i>\n\nChoose one hero, that does not have a Condition card, to test his weakest attribute. if he fails, he is Cursed.
EventTravelEventWater20LoR.button1,{qst:ContinueButton}
EventTravelEventWater21.text,<b>Water - Haggling with a Merchant:</b>\n\n<i>Haggling with a traveling merchant causes unfortunate delay.</i>\n\nThe heroes may get an item if they spend some time. Do they want to do this?
EventTravelEventWater21.button1,No
EventTravelEventWater21.button2,Yes
EventTravelEventWater21A.text,<b>Water - Haggling with a Merchant:</b>\n\n<i>You have no time for this.</i>\n\nNo effect.
EventTravelEventWater21A.button1,{qst:ContinueButton}
EventTravelEventWater21B.text,<b>Water - Haggling with a Merchant:</b>\n\n<i>It takes hours until you can negotiate a price.</i>\n\nThe Overlord's reinforcements will arrive sooner and the heroes receive the item {c:QItemTravelRewardW21}.
EventTravelEventWater21B.button1,{qst:ContinueButton}
EventTravelEventWater23.text,<b>Water - Corrupted Waters:</b>\n\n<i>Something foul has corrupted these waters.</i>\n\nEach hero tests {might}. Each hero that fails is Poisoned.
EventTravelEventWater23.button1,{qst:ContinueButton}
EventTravelEventWater24.text,<b>Water - Lone Knight:</b>\n\n<i>A lone knight in shining silver armor blocks your path, bellowing a challenge to your strongest warrior.</i>\n\nDo you accept the challenge?
EventTravelEventWater24.button1,No
EventTravelEventWater24.button2,Yes
EventTravelEventWater24A.text,<b>Water - Lone Knight:</b>\n\n<i>The knight seems disappointed but lets you pass unharmed.</i>\n\nNo effect.
EventTravelEventWater24A.button1,{qst:ContinueButton}
EventTravelEventWater24B.text,<b>Water - Lone Knight:</b>\n\n<i>The knight seems pleased and prepares for the duel.</i>\n\nThe knight wields the weapon {c:QItemTravelReward24ActI}. One hero performs an attack with a Melee weapon against a gray defense die. This hero is also targeted by an attack from the weapon {c:QItemTravelReward24ActI}, using his normal defense pool. Did the hero deal more {heart} than the knight?
EventTravelEventWater24B.button1,No
EventTravelEventWater24B.button2,Yes
EventTravelEventWater24C.text,<b>Water - Lone Knight:</b>\n\n<i>The knight seems pleased and prepares for the duel.</i>\n\nThe knight wields the weapon {c:QItemTravelReward24ActII}. One hero performs an attack with a Melee weapon against a gray defense die. This hero is also targeted by an attack from the weapon {c:QItemTravelReward24ActII}, using his normal defense pool. Did the hero deal more {heart} than the knight?
EventTravelEventWater24C.button1,No
EventTravelEventWater24C.button2,Yes
EventTravelEventWater24D.text,<b>Water - Lone Knight:</b>\n\n<i>After a short fight you surrender to the knight.</i>\n\nThe hero who fought against the knight suffers the {heart} dealt by the attack.
EventTravelEventWater24D.button1,{qst:ContinueButton}
EventTravelEventWater24E.text,<b>Water - Lone Knight:</b>\n\n<i>After a short fight you surrender to the knight.</i>\n\nThe hero who fought against the knight suffers the {heart} dealt by the attack.
EventTravelEventWater24E.button1,{qst:ContinueButton}
EventTravelEventWater24F.text,<b>Water - Lone Knight:</b>\n\n<i>You fight for several minutes, until the knight surrenders. He admires your strength and offers you his weapon as a token of his respect.</i>\n\nThe hero who fought against the knight suffers the {heart} dealt by the attack. You receive the knight's weapon.
EventTravelEventWater24F.button1,{qst:ContinueButton}
EventTravelEventWater25.text,<b>Water - Inviting Lagoon:</b>\n\n<i>Among the darkened waters you see a deep but inviting lagoon.</i>\n\nEach hero may choose to suffer {var:EventTravelEventWater25Heart1} {heart} and recover {var:EventTravelEventWater25Fatigue1} {fatigue} or suffer {var:EventTravelEventWater25Fatigue2} {fatigue} and recover {var:EventTravelEventWater25Heart1} {heart}.
EventTravelEventWater25.button1,{qst:ContinueButton}
EventTravelEventWater27.text,<b>Water - Festering Leeches:</b>\n\n<i>The water teems with festering leeches.</i>\n\nEach hero tests {awareness}. Each hero who fails is Diseased.
EventTravelEventWater27.button1,{qst:ContinueButton}
EventTravelEventWater28MoB.text,<b>Water - Ancient Graveyard:</b>\n\n<i>You stumble across an ancient graveyard. The statue of a hooded figure towers over the crumbling tombstones. In the statue's hands, a black crystal emanates a foreboding glow.</i>\n\nDo the heroes want to harvest the power of the crystal?
EventTravelEventWater28MoB.button1,No
EventTravelEventWater28MoB.button2,Yes
EventTravelEventWater28MoBA.text,<b>Water - Ancient Graveyard:</b>\n\n<i>You do not risk to touch the dark crystal.</i>\n\nNo effect.
EventTravelEventWater28MoBA.button1,{qst:ContinueButton}
EventTravelEventWater28MoBB.text,<b>Water - Ancient Graveyard:</b>\n\n<i>You touch the dark crystal...</i>\n\nEach hero tests {knowledge}. Each hero who fails is Terrified or Diseased. If all heroes pass, place a hero token from the hero with the highest {knowledge} besides the map. During his turn, that hero may discard this token. If he does, each hero may discard one condition.
EventTravelEventWater28MoBB.button1,{qst:ContinueButton}
EventTravelEventWater29MoB.text,"<b>Water - The Remains of a Wagon:</b>\n\n<i>You find the remains of a wagon. A chest with a bizarre lock sits unopened among the wreckage. A voice whispers in your mind, ""By ogre and wraith, unleash that which waits.""</i>\n\nDo the heroes want to open the chest?"
EventTravelEventWater29MoB.button1,No
EventTravelEventWater29MoB.button2,Yes
EventTravelEventWater29MoBA.text,<b>Water - The Remains of a Wagon:</b>\n\n<i>You leave the chest unopened.</i>\n\nNo effect.
EventTravelEventWater29MoBA.button1,{qst:ContinueButton}
EventTravelEventWater29MoBB.text,<b>Water - The Remains of a Wagon:</b>\n\n<i>You try to open the chest.</i>\n\nThe heroes choose {var:EventTravelEventWater29MoBBHeroes} heroes to test both {might} and {will} to open the chest. Did both heroes pass both tests?
EventTravelEventWater29MoBB.button1,No
EventTravelEventWater29MoBB.button2,Yes
EventTravelEventWater29MoBC.text,<b>Water - The Remains of a Wagon:</b>\n\n<i>You fail to open the chest, but something has been set free...</i>\n\nEach hero who fails his {might} test is Stunned. Each hero who fails his {will} test is Terrified.
EventTravelEventWater29MoBC.button1,{qst:ContinueButton}
EventTravelEventWater29MoBD.text,<b>Water - The Remains of a Wagon:</b>\n\n<i>You manage to open the chest find an item.</i>\n\nYou found the item {c:QItemTravelReward29}.
EventTravelEventWater29MoBD.button1,{qst:ContinueButton}
EventTravelEventWater31TctR.text,<b>Water - Globules of Blood:</b>\n\n<i>Globules of blood bubble up from unseen depths, filling the air with putrid red mist.</i>\n\nEach hero tests {knowledge}. Each hero who fails is Diseased and tests {will}. Each hero who fails again is Terrified.
EventTravelEventWater31TctR.button1,{qst:ContinueButton}
EventTravelEventMountains1.text,<b>Mountains - Unforgiving Slopes:</b>\n\n<i>You're caught on the unforgiving slopes during a fierce storm.</i>\n\nEach hero suffers {var:EventTravelEventMountains1Heart} {heart} and {var:EventTravelEventMountains1Fatigue} {fatigue}.
EventTravelEventMountains1.button1,{qst:ContinueButton}
EventTravelEventMountains3.text,<b>Mountains - An Ettin Appears:</b>\n\n<i>An ettin appears from the mountains and attacks the heroes!</i>\n\nEach hero tests {might} and suffers {var:EventTravelEventMountains3Heart1} {heart} if he fails. If all heroes fail, each hero suffers {var:EventTravelEventMountains3HeartAll} additional {heart}.
EventTravelEventMountains3.button1,{qst:ContinueButton}
EventTravelEventMountains5.text,<b>Mountains - Dwarf of Dunwarr:</b>\n\n<i>A dwarf of Dunwarr is burying his brother. He warns you of dangers ahead.</i>\n\nYou skip the next Travel Event.
EventTravelEventMountains5.button1,{qst:ContinueButton}
EventTravelEventMountains6.text,<b>Mountains - Minions Emerge!:</b>\n\n<i>The overlord's minions emerge!</i>\n\nThe heroes chooses 1 attribute. Each hero must test the chose attribute. Each hero that fails suffers {var:EventTravelEventMountains6Heart} {heart} and {var:EventTravelEventMountains6Fatigue} {fatigue}.
EventTravelEventMountains6.button1,{qst:ContinueButton}
